reservation_id,customer_id,table_id,reservation_date,reservation_time,number_of_guests,reservation_status,special_request
4172,424,27,8/23/2015,15:15,3,COMPLETED,Quiet area
4173,265,15,11/22/2015,21:45,1,COMPLETED,Window seat
4174,146,17,6/13/2015,17:30,8,CANCELLED,Quiet area
4175,948,22,12/23/2015,20:30,5,COMPLETED,Quiet area
4176,1253,11,10/19/2015,16:30,5,CONFIRMED,Birthday
4177,1410,11,11/19/2015,17:15,3,CANCELLED,
4178,616,15,9/21/2015,16:30,2,CONFIRMED,
4179,1930,8,3/24/2015,22:30,5,CONFIRMED,Birthday
4180,1931,5,8/21/2015,21:15,1,CONFIRMED,Quiet area
4181,198,21,2/4/2015,20:15,5,CONFIRMED,Birthday
4182,1007,27,6/1/2015,22:30,5,COMPLETED,Window seat
4183,83,2,12/7/2015,13:45,3,CANCELLED,Quiet area
4184,949,25,4/14/2015,11:15,4,COMPLETED,
4185,1400,7,5/4/2015,13:00,5,CONFIRMED,Birthday
4186,20,29,12/26/2015,13:15,4,COMPLETED,Window seat
4187,1180,10,5/9/2015,12:15,1,CANCELLED,
4188,741,27,12/4/2015,13:30,1,COMPLETED,
4189,1449,11,1/14/2015,15:45,1,CANCELLED,Birthday
4190,1640,3,12/2/2015,14:15,2,COMPLETED,Birthday
4191,177,14,10/11/2015,20:00,1,CONFIRMED,Window seat
4192,1518,26,4/30/2015,15:30,4,COMPLETED,
4193,1231,7,12/18/2015,20:45,3,CANCELLED,Window seat
4194,876,29,10/7/2015,17:00,8,CONFIRMED,Quiet area
4195,1679,8,3/7/2015,12:00,4,CONFIRMED,
4196,1269,25,2/14/2015,22:15,2,CANCELLED,
4197,189,8,5/29/2015,20:30,1,CANCELLED,
4198,1139,6,10/7/2015,21:00,1,CANCELLED,Quiet area
4199,619,22,7/4/2015,13:15,6,CONFIRMED,
4200,1051,4,3/20/2015,12:15,1,CONFIRMED,Birthday
4201,193,13,8/15/2015,13:15,3,COMPLETED,Quiet area
4202,616,16,12/31/2015,22:00,1,COMPLETED,
4203,1415,1,10/8/2015,20:00,3,CANCELLED,
4204,596,29,1/19/2015,16:00,8,CONFIRMED,Window seat
4205,1601,24,3/23/2015,11:15,3,COMPLETED,Birthday
4206,881,19,1/15/2015,18:00,5,COMPLETED,
4207,707,16,1/30/2015,22:45,6,COMPLETED,Birthday
4208,734,25,12/29/2015,21:45,2,CONFIRMED,Window seat
4209,1549,3,4/17/2015,12:45,6,CONFIRMED,Window seat
4210,1966,22,11/25/2015,19:00,8,CONFIRMED,
4211,2000,11,1/16/2015,14:45,8,CONFIRMED,
4212,1782,14,8/25/2015,11:00,6,COMPLETED,
4213,825,20,11/2/2015,17:45,4,CANCELLED,
4214,1569,8,5/7/2015,14:45,2,CONFIRMED,
4215,1521,16,12/15/2015,16:00,2,CONFIRMED,
4216,562,16,12/2/2015,11:45,2,CONFIRMED,Window seat
4217,611,6,4/21/2015,11:45,3,COMPLETED,
4218,601,25,5/27/2015,22:15,8,CANCELLED,Window seat
4219,687,8,11/4/2015,22:00,8,CANCELLED,Quiet area
4220,1075,6,6/16/2015,19:15,2,CANCELLED,Birthday
4221,1522,18,5/21/2015,16:30,5,CONFIRMED,Window seat
4222,1832,20,10/22/2015,17:00,2,CONFIRMED,Birthday
4223,1594,17,5/1/2015,17:45,2,CANCELLED,
4224,1122,30,12/30/2015,18:15,3,COMPLETED,
4225,298,27,5/4/2015,19:00,3,CONFIRMED,Birthday
4226,843,23,5/11/2015,18:30,3,CANCELLED,Birthday
4227,1841,14,5/21/2015,19:45,6,CANCELLED,Quiet area
4228,202,23,7/21/2015,14:45,4,CONFIRMED,Window seat
4229,467,2,2/24/2015,18:30,6,COMPLETED,Window seat
4230,985,19,7/24/2015,11:00,8,COMPLETED,Birthday
4231,10,17,9/20/2015,12:00,4,CANCELLED,Birthday
4232,758,9,8/13/2015,13:00,2,CANCELLED,Birthday
4233,1440,23,7/14/2015,12:00,3,COMPLETED,
4234,209,13,6/7/2015,17:00,2,CONFIRMED,Quiet area
4235,1058,3,11/8/2015,13:45,2,CANCELLED,
4236,700,26,6/23/2015,22:30,5,COMPLETED,Birthday
4237,360,30,7/23/2015,19:15,4,COMPLETED,
4238,1895,25,4/29/2015,18:45,4,CONFIRMED,Birthday
4239,407,26,5/29/2015,21:30,1,CANCELLED,Birthday
4240,1736,9,10/18/2015,16:45,5,COMPLETED,
4241,15,1,2/14/2015,12:45,3,CANCELLED,Window seat
4242,1589,5,3/18/2015,14:45,8,CANCELLED,Quiet area
4243,1407,30,3/6/2015,22:00,4,CANCELLED,Quiet area
4244,800,24,9/29/2015,14:30,3,CANCELLED,
4245,1716,19,12/14/2015,21:45,5,CONFIRMED,
4246,61,7,11/6/2015,20:00,4,COMPLETED,Birthday
4247,143,2,4/7/2015,17:30,2,CONFIRMED,Window seat
4248,1151,9,5/20/2015,14:45,4,COMPLETED,
4249,354,1,9/7/2015,20:30,6,CANCELLED,
4250,625,11,4/3/2015,20:30,2,COMPLETED,Birthday
4251,877,20,10/22/2015,16:30,6,CONFIRMED,
4252,1726,24,12/23/2015,22:30,8,COMPLETED,Window seat
4253,346,16,9/14/2015,11:00,5,CONFIRMED,Quiet area
4254,1328,30,8/17/2015,14:30,2,COMPLETED,Quiet area
4255,1428,19,6/13/2015,20:15,4,CONFIRMED,Birthday
4256,1672,22,7/29/2015,22:15,2,CANCELLED,Window seat
4257,866,27,5/23/2015,22:45,2,CANCELLED,
4258,109,22,2/16/2015,18:00,1,COMPLETED,
4259,1399,4,12/31/2015,20:30,2,CANCELLED,Birthday
4260,1950,15,2/8/2015,22:15,6,CONFIRMED,Birthday
4261,1146,28,5/25/2015,12:30,4,CONFIRMED,Window seat
4262,1585,11,3/18/2015,19:15,5,CANCELLED,Window seat
4263,1382,16,10/1/2015,18:30,2,COMPLETED,Quiet area
4264,1351,19,4/17/2015,11:15,2,COMPLETED,Birthday
4265,1306,13,8/22/2015,22:45,4,CONFIRMED,
4266,1810,11,2/3/2015,19:45,2,CONFIRMED,
4267,150,26,1/2/2015,18:00,4,CONFIRMED,Quiet area
4268,616,4,7/25/2015,15:30,2,COMPLETED,
4269,124,4,10/23/2015,18:30,3,COMPLETED,Window seat
4270,1789,24,9/8/2015,14:30,4,CANCELLED,Window seat
4271,1478,8,12/9/2015,18:30,8,CANCELLED,Quiet area
4272,116,15,8/29/2015,19:00,1,CANCELLED,Window seat
4273,354,11,6/21/2015,12:15,3,CONFIRMED,
4274,1128,27,3/25/2015,13:45,1,COMPLETED,
4275,1259,19,7/29/2015,21:45,1,COMPLETED,
4276,739,5,4/15/2015,19:15,6,CANCELLED,Birthday
4277,840,15,6/7/2015,17:15,2,CONFIRMED,
4278,387,27,12/16/2015,22:45,1,CONFIRMED,
4279,916,27,1/24/2015,14:45,1,CANCELLED,
4280,1883,17,1/1/2016,22:45,6,CANCELLED,Window seat
4281,1022,6,12/28/2015,11:15,1,COMPLETED,
4282,1378,9,12/22/2015,22:45,2,COMPLETED,Birthday
4283,1772,18,7/29/2015,21:15,8,CANCELLED,Quiet area
4284,1746,12,9/1/2015,15:30,1,COMPLETED,Quiet area
4285,273,11,8/7/2015,18:45,8,COMPLETED,Birthday
4286,1029,3,2/22/2015,18:30,2,COMPLETED,Quiet area
4287,8,19,1/21/2015,14:30,5,COMPLETED,Window seat
4288,125,25,4/6/2015,17:15,2,COMPLETED,
4289,444,8,3/6/2015,22:45,1,CANCELLED,Birthday
4290,1952,12,7/10/2015,18:15,2,CONFIRMED,
4291,946,20,5/13/2015,11:45,1,CONFIRMED,Birthday
4292,1055,3,6/25/2015,13:15,6,COMPLETED,Quiet area
4293,754,13,3/4/2015,13:30,8,CANCELLED,
4294,1557,7,11/21/2015,20:00,8,CONFIRMED,Birthday
4295,819,27,7/28/2015,20:15,3,CONFIRMED,Window seat
4296,473,16,4/22/2015,15:15,6,CONFIRMED,
4297,327,12,9/24/2015,14:45,6,CONFIRMED,Window seat
4298,382,16,6/22/2015,20:15,2,CONFIRMED,
4299,1470,8,8/30/2015,22:00,3,CONFIRMED,
4300,292,23,12/2/2015,14:30,4,CONFIRMED,Window seat
4301,23,24,5/17/2015,14:15,8,CONFIRMED,Window seat
4302,1295,22,11/17/2015,19:15,2,CANCELLED,Birthday
4303,1300,12,2/12/2015,13:30,6,CANCELLED,Quiet area
4304,552,29,8/26/2015,14:45,1,CONFIRMED,
4305,1542,17,12/18/2015,21:00,5,COMPLETED,Quiet area
4306,1107,19,1/9/2015,21:45,6,COMPLETED,Birthday
4307,630,28,6/4/2015,22:15,5,CONFIRMED,Birthday
4308,950,16,11/14/2015,21:15,3,COMPLETED,Birthday
4309,423,1,1/1/2016,13:45,5,CONFIRMED,
4310,1264,14,4/15/2015,15:15,5,CANCELLED,
4311,453,7,11/5/2015,18:45,1,CANCELLED,
4312,1388,28,4/19/2015,12:30,3,CONFIRMED,Window seat
4313,1217,6,9/19/2015,16:45,2,COMPLETED,Birthday
4314,1395,25,12/17/2015,22:00,2,CONFIRMED,Birthday
4315,893,1,8/11/2015,22:45,6,CANCELLED,
4316,458,13,6/2/2015,18:45,8,COMPLETED,
4317,1698,28,10/18/2015,20:45,4,CONFIRMED,Window seat
4318,1484,18,11/12/2015,12:00,5,CONFIRMED,
4319,636,11,3/17/2015,18:45,2,CONFIRMED,Window seat
4320,722,4,10/17/2015,17:15,5,CANCELLED,Quiet area
4321,1174,10,12/13/2015,17:15,3,CANCELLED,
4322,1878,9,11/2/2015,15:00,5,CONFIRMED,
4323,657,19,5/27/2015,17:30,5,COMPLETED,Birthday
4324,963,7,1/30/2015,19:45,2,CONFIRMED,
4325,1513,2,2/16/2015,11:15,2,CANCELLED,Quiet area
4326,1376,7,7/12/2015,14:15,6,COMPLETED,Quiet area
4327,420,22,12/27/2015,13:15,8,CANCELLED,Window seat
4328,549,10,10/16/2015,14:00,8,COMPLETED,Quiet area
4329,1189,1,3/5/2015,11:00,2,COMPLETED,
4330,812,17,1/12/2015,22:45,6,CONFIRMED,Window seat
4331,624,14,8/18/2015,19:15,4,CANCELLED,Quiet area
4332,1258,17,7/5/2015,21:30,5,CONFIRMED,Quiet area
4333,1612,14,11/12/2015,21:00,1,CANCELLED,Window seat
4334,1882,16,8/1/2015,15:30,2,CANCELLED,
4335,585,4,6/29/2015,18:15,1,CANCELLED,Birthday
4336,1969,14,10/22/2015,15:30,6,COMPLETED,Window seat
4337,1106,23,8/14/2015,19:00,3,CANCELLED,Birthday
4338,1351,5,6/19/2015,17:45,1,COMPLETED,
4339,907,18,10/5/2015,15:45,3,COMPLETED,
4340,912,19,5/21/2015,14:30,3,COMPLETED,
4341,1041,20,6/13/2015,20:15,6,CANCELLED,
4342,1530,13,6/15/2015,11:15,2,CONFIRMED,
4343,575,17,7/21/2015,20:15,6,COMPLETED,Window seat
4344,734,10,5/9/2015,19:45,3,CANCELLED,Birthday
4345,383,6,2/22/2015,21:30,2,COMPLETED,
4346,1034,27,8/20/2015,12:00,3,CANCELLED,
4347,677,2,6/8/2015,17:30,3,COMPLETED,Quiet area
4348,1204,1,1/31/2015,14:45,4,COMPLETED,Birthday
4349,942,15,8/9/2015,22:00,4,CANCELLED,
4350,382,14,4/1/2015,12:30,2,CONFIRMED,Window seat
4351,1432,24,6/10/2015,16:45,6,CANCELLED,
4352,1308,23,10/16/2015,21:00,2,CONFIRMED,Birthday
4353,1068,4,11/5/2015,14:15,5,CONFIRMED,Birthday
4354,1464,5,12/5/2015,17:00,6,CONFIRMED,Window seat
4355,647,17,1/1/2015,11:15,5,CANCELLED,Birthday
4356,396,26,9/23/2015,11:00,8,CONFIRMED,
4357,1661,6,7/1/2015,18:00,4,CANCELLED,
4358,1145,30,1/29/2015,17:00,5,CANCELLED,Birthday
4359,389,20,7/25/2015,21:30,2,CONFIRMED,Birthday
4360,1179,11,2/18/2015,21:15,2,CANCELLED,Quiet area
4361,167,18,9/14/2015,17:45,8,CONFIRMED,Quiet area
4362,1315,1,6/9/2015,20:15,1,CANCELLED,Window seat
4363,1539,23,10/13/2015,22:30,2,CONFIRMED,Quiet area
4364,1230,30,8/5/2015,12:15,2,CANCELLED,Window seat
4365,153,7,4/10/2015,15:30,2,CONFIRMED,Window seat
4366,85,2,12/7/2015,11:15,4,COMPLETED,
4367,1016,30,7/5/2015,19:30,8,COMPLETED,Window seat
4368,523,23,10/4/2015,11:45,8,COMPLETED,
4369,1854,3,8/1/2015,22:15,2,CANCELLED,
4370,1878,21,1/31/2015,17:30,3,CONFIRMED,Quiet area
4371,1380,11,2/17/2015,13:00,8,CONFIRMED,
4372,1703,14,11/26/2015,12:00,1,CONFIRMED,Window seat
4373,1792,28,12/14/2015,20:15,3,CONFIRMED,
4374,732,6,10/26/2015,22:45,5,CANCELLED,Window seat
4375,1614,2,3/19/2015,14:00,6,COMPLETED,Birthday
4376,1137,20,12/3/2015,22:00,6,CONFIRMED,
4377,1297,23,2/25/2015,20:45,6,CANCELLED,
4378,64,10,6/26/2015,13:00,5,CONFIRMED,Window seat
4379,1726,25,4/22/2015,17:00,1,CANCELLED,
4380,1590,13,2/22/2015,22:00,4,COMPLETED,Birthday
4381,1720,24,1/22/2015,19:00,6,CANCELLED,
4382,526,16,1/20/2015,19:15,2,COMPLETED,Quiet area
4383,540,19,5/24/2015,20:30,5,CONFIRMED,Quiet area
4384,1698,1,9/14/2015,11:45,5,CONFIRMED,Quiet area
4385,816,9,8/10/2015,20:15,5,CANCELLED,
4386,1171,21,12/1/2015,11:45,5,COMPLETED,Window seat
4387,161,20,6/6/2015,13:00,4,COMPLETED,
4388,1905,12,11/30/2015,18:45,8,CONFIRMED,Birthday
4389,1382,28,11/18/2015,19:30,3,COMPLETED,Quiet area
4390,1239,25,2/13/2015,20:30,6,CONFIRMED,
4391,1922,4,5/27/2015,18:15,6,CANCELLED,Quiet area
4392,602,4,12/11/2015,22:45,8,CANCELLED,Birthday
4393,276,19,12/18/2015,17:15,1,CANCELLED,Quiet area
4394,248,13,7/19/2015,17:15,2,CANCELLED,
4395,17,13,4/8/2015,15:15,6,COMPLETED,Quiet area
4396,990,29,11/30/2015,11:00,6,COMPLETED,Birthday
4397,1719,13,9/12/2015,22:45,2,CANCELLED,Birthday
4398,129,2,7/6/2015,18:15,2,CONFIRMED,
4399,661,23,3/17/2015,15:15,2,CONFIRMED,Birthday
4400,1696,5,7/19/2015,11:00,5,CANCELLED,Birthday
4401,1230,24,7/19/2015,12:45,4,CONFIRMED,
4402,696,12,3/18/2015,11:30,1,CANCELLED,Window seat
4403,1572,11,2/14/2015,14:00,3,CANCELLED,Birthday
4404,35,12,6/18/2015,20:15,6,COMPLETED,Window seat
4405,260,8,12/31/2015,12:00,2,CANCELLED,
4406,1887,29,10/24/2015,15:30,2,CANCELLED,Window seat
4407,1624,24,5/22/2015,22:00,2,COMPLETED,
4408,1049,26,4/24/2015,15:15,8,CANCELLED,Quiet area
4409,1212,29,10/6/2015,13:30,8,CONFIRMED,Window seat
4410,875,4,9/29/2015,13:15,2,CONFIRMED,Window seat
4411,1029,16,2/25/2015,21:00,2,CONFIRMED,
4412,1765,13,6/9/2015,13:45,2,COMPLETED,Quiet area
4413,1661,17,4/22/2015,21:30,6,COMPLETED,
4414,1992,16,5/25/2015,16:15,8,COMPLETED,Window seat
4415,1029,25,9/25/2015,19:15,4,CONFIRMED,Quiet area
4416,645,27,6/9/2015,15:15,2,CONFIRMED,Birthday
4417,240,7,2/4/2015,18:15,5,CANCELLED,
4418,512,11,5/9/2015,16:30,1,CONFIRMED,
4419,1047,24,8/30/2015,13:00,2,COMPLETED,Quiet area
4420,892,13,7/14/2015,17:00,8,CANCELLED,Window seat
4421,613,18,6/14/2015,22:45,8,CONFIRMED,Window seat
4422,642,2,4/17/2015,12:15,8,CANCELLED,Quiet area
4423,1238,18,4/8/2015,12:30,5,CANCELLED,Window seat
4424,196,13,12/3/2015,21:00,2,COMPLETED,Birthday
4425,527,23,5/15/2015,14:00,2,CANCELLED,
4426,168,1,5/23/2015,15:30,6,CONFIRMED,
4427,1908,26,6/6/2015,16:45,6,COMPLETED,Birthday
4428,438,30,2/5/2015,20:45,3,CONFIRMED,
4429,465,22,4/27/2015,14:30,5,CANCELLED,Quiet area
4430,1725,6,11/12/2015,18:00,6,CONFIRMED,
4431,1529,25,4/16/2015,21:30,1,CONFIRMED,Birthday
4432,747,10,12/31/2015,19:30,8,CANCELLED,Quiet area
4433,1503,21,9/29/2015,19:00,2,COMPLETED,
4434,1942,13,12/30/2015,13:00,1,COMPLETED,
4435,1023,19,11/7/2015,15:15,2,COMPLETED,Quiet area
4436,1055,30,3/7/2015,18:30,3,CANCELLED,
4437,440,30,3/2/2015,13:15,3,CONFIRMED,Window seat
4438,541,28,10/13/2015,11:45,5,CONFIRMED,Birthday
4439,1405,15,3/2/2015,15:15,3,COMPLETED,
4440,942,15,8/30/2015,22:45,4,COMPLETED,
4441,453,15,7/26/2015,17:45,1,COMPLETED,Quiet area
4442,1377,1,8/19/2015,17:15,1,CONFIRMED,
4443,247,28,4/3/2015,21:15,2,CONFIRMED,
4444,1759,27,9/15/2015,17:15,3,COMPLETED,
4445,1562,26,8/14/2015,13:45,4,COMPLETED,Window seat
4446,405,20,1/6/2015,15:30,3,CANCELLED,
4447,1168,27,3/27/2015,21:00,6,COMPLETED,Quiet area
4448,67,22,5/20/2015,19:30,6,CONFIRMED,
4449,517,6,12/1/2015,15:15,3,COMPLETED,
4450,1185,26,10/15/2015,12:00,4,CANCELLED,Birthday
4451,720,28,2/20/2015,13:30,6,CONFIRMED,
4452,1535,1,5/1/2015,18:00,6,COMPLETED,
4453,1617,10,7/12/2015,15:00,3,CONFIRMED,Quiet area
4454,1187,24,6/29/2015,16:30,5,CANCELLED,Birthday
4455,1276,6,5/7/2015,18:15,2,CONFIRMED,Window seat
4456,397,25,12/19/2015,17:30,6,CANCELLED,Quiet area
4457,819,6,8/25/2015,17:45,8,COMPLETED,Quiet area
4458,740,12,10/14/2015,17:00,3,CONFIRMED,Birthday
4459,527,3,11/1/2015,12:30,8,CONFIRMED,
4460,367,1,8/10/2015,18:15,4,CONFIRMED,Window seat
4461,1392,20,9/8/2015,17:00,1,COMPLETED,
4462,154,2,2/11/2015,14:00,2,COMPLETED,Birthday
4463,631,17,5/25/2015,13:15,1,COMPLETED,Birthday
4464,1553,16,2/8/2015,15:00,2,CONFIRMED,
4465,200,28,7/16/2015,15:45,6,CANCELLED,
4466,1719,1,11/18/2015,21:00,4,COMPLETED,Quiet area
4467,782,8,8/21/2015,20:45,1,COMPLETED,Window seat
4468,372,13,1/19/2015,20:45,8,CONFIRMED,
4469,1560,26,4/10/2015,18:15,2,COMPLETED,Birthday
4470,118,8,7/6/2015,19:45,2,CANCELLED,
4471,1835,15,5/17/2015,16:45,2,CONFIRMED,Birthday
4472,1266,12,4/11/2015,13:45,8,COMPLETED,
4473,1396,4,6/21/2015,15:00,2,COMPLETED,Quiet area
4474,1496,7,7/31/2015,11:45,2,CANCELLED,Birthday
4475,1545,14,2/2/2015,11:30,6,CANCELLED,
4476,1929,16,6/27/2015,19:45,3,COMPLETED,
4477,1944,10,12/23/2015,14:45,3,COMPLETED,Birthday
4478,105,29,3/28/2015,17:15,8,CONFIRMED,Quiet area
4479,1348,13,8/6/2015,16:45,8,COMPLETED,Birthday
4480,1344,17,7/18/2015,17:30,8,CANCELLED,Birthday
4481,715,15,7/1/2015,21:15,2,COMPLETED,Quiet area
4482,1769,30,6/13/2015,21:00,4,CANCELLED,Window seat
4483,1587,9,7/6/2015,14:45,1,COMPLETED,Window seat
4484,1146,20,5/20/2015,21:45,1,COMPLETED,Window seat
4485,682,21,1/14/2015,14:45,4,COMPLETED,Birthday
4486,1583,18,9/4/2015,19:00,1,COMPLETED,Window seat
4487,407,18,10/1/2015,16:45,3,CANCELLED,Window seat
4488,508,6,7/28/2015,20:45,2,COMPLETED,
4489,1662,2,1/15/2015,18:15,4,COMPLETED,Window seat
4490,179,2,6/30/2015,11:45,4,CONFIRMED,Window seat
4491,1718,26,1/16/2015,16:00,4,CONFIRMED,Window seat
4492,1058,14,4/28/2015,19:45,5,CANCELLED,
4493,414,14,5/30/2015,17:45,3,COMPLETED,Quiet area
4494,1769,9,8/10/2015,22:00,6,CONFIRMED,Window seat
4495,1851,28,9/6/2015,14:45,2,COMPLETED,
4496,1603,11,1/28/2015,22:30,2,CONFIRMED,
4497,44,29,4/2/2015,21:45,2,COMPLETED,
4498,1397,16,11/2/2015,16:00,2,COMPLETED,Birthday
4499,1213,17,8/25/2015,18:45,4,CONFIRMED,
4500,1768,7,1/12/2015,17:00,3,COMPLETED,Birthday
4501,916,7,12/2/2015,16:30,5,CANCELLED,Quiet area
4502,1752,17,6/24/2015,11:30,3,CANCELLED,Window seat
4503,381,14,8/28/2015,11:45,1,CANCELLED,Quiet area
4504,1549,11,8/29/2015,11:45,6,CONFIRMED,
4505,1929,22,3/23/2015,20:15,2,CONFIRMED,Quiet area
4506,1767,30,4/22/2015,20:00,2,CONFIRMED,Window seat
4507,520,16,7/6/2015,20:30,8,CANCELLED,
4508,1863,23,5/8/2015,18:45,3,CANCELLED,Quiet area
4509,1878,1,12/22/2015,19:00,5,COMPLETED,
4510,1287,3,7/27/2015,21:30,1,CONFIRMED,
4511,548,27,1/21/2015,18:00,6,COMPLETED,
4512,904,7,9/29/2015,22:30,4,CANCELLED,Window seat
4513,467,26,5/11/2015,19:30,1,COMPLETED,Window seat
4514,1352,14,5/26/2015,22:00,5,COMPLETED,Birthday
4515,982,20,4/5/2015,19:00,2,CANCELLED,
4516,1776,7,8/20/2015,19:15,2,CANCELLED,Quiet area
4517,504,26,2/12/2015,17:45,4,CANCELLED,
4518,1942,11,5/14/2015,15:00,4,CANCELLED,
4519,1521,22,10/28/2015,14:00,5,CONFIRMED,Window seat
4520,945,21,11/17/2015,16:45,1,CONFIRMED,Birthday
4521,1269,5,11/16/2015,11:00,6,CANCELLED,Birthday
4522,1707,6,11/29/2015,11:15,3,CANCELLED,
4523,781,22,4/11/2015,14:00,6,CANCELLED,Window seat
4524,734,30,7/24/2015,16:30,3,CONFIRMED,Window seat
4525,1224,1,11/26/2015,20:00,8,COMPLETED,Birthday
4526,1648,26,4/3/2015,21:45,1,CONFIRMED,Window seat
4527,299,1,11/18/2015,20:30,2,CONFIRMED,
4528,9,18,1/12/2015,15:15,5,CONFIRMED,
4529,1434,22,1/20/2015,22:45,2,CANCELLED,Window seat
4530,617,26,9/28/2015,12:00,1,CANCELLED,Window seat
4531,1863,30,6/27/2015,15:30,1,CANCELLED,Quiet area
4532,909,7,9/6/2015,20:45,5,CONFIRMED,
4533,555,26,6/18/2015,21:30,2,CONFIRMED,
4534,768,27,2/13/2015,19:15,2,COMPLETED,Window seat
4535,1567,28,9/21/2015,13:45,3,COMPLETED,Window seat
4536,1778,19,2/20/2015,19:30,5,CONFIRMED,Birthday
4537,1405,12,8/3/2015,19:00,8,COMPLETED,Birthday
4538,500,19,1/28/2015,19:00,1,CANCELLED,Quiet area
4539,1731,24,6/5/2015,15:45,5,COMPLETED,
4540,31,22,12/29/2015,15:30,5,CANCELLED,
4541,1510,29,1/16/2015,19:15,5,CANCELLED,Birthday
4542,1458,10,5/29/2015,11:15,6,COMPLETED,
4543,1220,15,7/4/2015,16:30,6,CANCELLED,Window seat
4544,1042,12,9/19/2015,12:00,5,CANCELLED,Window seat
4545,915,22,8/13/2015,16:30,2,COMPLETED,Quiet area
4546,1913,21,9/10/2015,15:30,8,CANCELLED,Window seat
4547,1801,12,12/29/2015,12:15,4,CONFIRMED,
4548,1744,15,5/28/2015,22:15,2,COMPLETED,
4549,35,16,9/10/2015,11:30,1,COMPLETED,Birthday
4550,1122,20,6/8/2015,20:45,4,COMPLETED,Birthday
4551,894,30,8/7/2015,13:15,2,CANCELLED,
4552,1350,11,9/8/2015,12:15,6,COMPLETED,Birthday
4553,704,19,1/16/2015,13:45,3,COMPLETED,Quiet area
4554,770,9,6/4/2015,12:15,1,CONFIRMED,Quiet area
4555,814,5,7/4/2015,14:00,8,COMPLETED,Birthday
4556,566,4,2/22/2015,18:00,3,CONFIRMED,Birthday
4557,689,10,10/12/2015,14:30,5,COMPLETED,Birthday
4558,1819,20,7/6/2015,17:15,5,CONFIRMED,Quiet area
4559,417,18,7/10/2015,21:45,3,CANCELLED,Quiet area
4560,1148,14,11/10/2015,16:00,1,COMPLETED,
4561,1030,3,8/2/2015,22:00,1,COMPLETED,Window seat
4562,182,3,7/9/2015,16:45,8,CANCELLED,Birthday
4563,192,25,11/17/2015,22:45,2,CANCELLED,Window seat
4564,1139,8,7/16/2015,11:15,6,CONFIRMED,Quiet area
4565,1324,2,12/14/2015,11:00,5,CONFIRMED,Birthday
4566,1224,12,2/10/2015,12:00,3,COMPLETED,Window seat
4567,332,6,7/27/2015,15:00,1,CONFIRMED,
4568,1405,23,12/14/2015,22:15,3,CANCELLED,Window seat
4569,498,19,9/13/2015,20:00,6,CONFIRMED,
4570,1113,22,10/14/2015,21:45,3,CANCELLED,Window seat
4571,1147,21,9/30/2015,20:15,2,CANCELLED,Birthday
4572,1065,10,2/20/2015,17:45,8,COMPLETED,Quiet area
4573,1804,8,3/11/2015,22:00,4,CANCELLED,Window seat
4574,381,10,5/31/2015,13:45,2,COMPLETED,Birthday
4575,305,16,7/31/2015,15:30,4,CONFIRMED,Birthday
4576,1570,15,12/17/2015,13:45,3,CANCELLED,Quiet area
4577,906,14,11/1/2015,21:30,3,CANCELLED,
4578,909,22,6/4/2015,15:15,8,COMPLETED,Quiet area
4579,1360,17,2/15/2015,15:30,8,COMPLETED,
4580,511,7,2/17/2015,16:30,5,COMPLETED,Quiet area
4581,402,10,11/11/2015,15:00,2,CONFIRMED,Quiet area
4582,1735,26,10/12/2015,20:45,1,COMPLETED,
4583,857,13,12/8/2015,19:00,6,CONFIRMED,
4584,1181,6,3/16/2015,14:15,2,COMPLETED,Quiet area
4585,282,18,4/6/2015,11:15,8,COMPLETED,Window seat
4586,1448,8,10/13/2015,15:00,8,COMPLETED,
4587,1008,7,6/4/2015,22:30,6,COMPLETED,
4588,1902,8,5/16/2015,16:30,1,CANCELLED,Quiet area
4589,1384,22,8/19/2015,21:45,5,CANCELLED,Birthday
4590,1029,27,7/17/2015,19:00,8,CONFIRMED,Birthday
4591,1741,11,3/9/2015,17:45,2,CANCELLED,Quiet area
4592,1927,9,11/5/2015,15:15,4,COMPLETED,Window seat
4593,75,6,7/8/2015,17:00,8,COMPLETED,Quiet area
4594,1808,12,5/9/2015,15:15,3,CONFIRMED,
4595,180,10,12/17/2015,19:45,2,COMPLETED,Birthday
4596,1773,15,7/8/2015,13:00,2,CONFIRMED,Birthday
4597,1171,3,9/28/2015,16:00,2,COMPLETED,Quiet area
4598,483,12,4/25/2015,16:30,2,CONFIRMED,
4599,385,3,4/6/2015,13:45,4,COMPLETED,Quiet area
4600,382,23,9/8/2015,21:00,3,COMPLETED,Window seat
4601,1123,7,2/19/2015,11:45,3,CONFIRMED,
4602,1509,20,9/9/2015,11:00,2,COMPLETED,Window seat
4603,1083,5,5/17/2015,16:45,2,CANCELLED,Birthday
4604,742,19,11/13/2015,20:00,6,COMPLETED,Window seat
4605,1441,16,4/3/2015,16:45,1,CONFIRMED,
4606,442,26,6/12/2015,19:15,4,CONFIRMED,Birthday
4607,1286,28,9/5/2015,18:30,1,CONFIRMED,Window seat
4608,158,2,1/6/2015,20:15,6,CONFIRMED,
4609,589,13,6/23/2015,14:45,8,CONFIRMED,Birthday
4610,1980,15,3/21/2015,11:30,3,CONFIRMED,
4611,909,20,5/25/2015,14:00,2,CONFIRMED,Quiet area
4612,720,14,7/23/2015,11:15,6,CONFIRMED,Window seat
